庚坊国际,48936,7200
新海北里,16290,40000
星瑞家园,19749,235600
风雅园三区,23212,450000
稻香园西里,46976,18750
香河园中里,37477,40000
首座绿洲,33603,7560
橡树湾一期,45912,310000
汉华苑,31495,26666
京宝花园,33228,0
霍营小区,22736,43400
凯德锦绣,45898,0
益明园,39051,320000
矩阵一期,26835,149000
罗马花园,30642,20000
东直门北中街,51265,0
北三环西路47号院,47892,180000
塔院朗秋园,46320,0
云景里南大门,18954,170000
永金里小区,33761,5000
枫露花园,15873,4000
一品亦庄,22707,86000
半岛国际公寓,43037,31000
方舟苑一期,33230,36000
博雅西园,40489,98000
胜古家园,40609,0
自在香山,36010,200000
首开常青藤一期,31216,0
七彩华园,38011,60600
龙德家园,26177,2000
惠中园,38521,0
安华里三区,42194,0
在水一方,19488,7000
棉花城,33838,0
保利西山林语别墅,0,0
九号公寓,46707,0
n次方,0,0
万寿园,54566,0
羊坊店路3号院,47424,2650
华世隆国际公寓,33902,13200
住邦2000,39510,0
左安漪园,44034,63100
希望家园,15154,20000
香林郡,20287,533333
乐成国际,52326,140000
上林苑,20366,110000
奥林匹克花园二期,32578,140000
和平街十二区,40753,30000
西山华府珑园,54163,248026
龙兴园中区,23857,120000
望京国际商业中心,31249,26000
天乐园,40348,180000
艺苑桐城,21231,89000
观澜国际,52242,97087
摩码大厦,40100,5000
天缘公寓,30578,0
依都阁,47472,3900
卡尔生活馆,29851,46000
世纪佳苑,0,0
汤泉逸墅,56944,70000
北京华侨城1号院,40843,500000
华远九都汇,56571,0
龙苑别墅,0,250000
耕天下,55812,114000
惠新南里5号院,41050,0
亮甲店小区,37419,0
巷上嘉园,55110,10500
富源里,22965,14000
关东店北街,40953,0
车站西街17号院,29569,6000
金岛花园,42277,25600
上地佳园,42093,110000
兴丰家园,21150,36000
华业玫瑰郡,39766,12706
龙邸,32702,0
枫丹2号,22926,86000
横一条,31691,13000
迷你MOMA,27913,64000
东中街,45806,0
海户屯,28633,5666
和义东里一区,24089,0
新月家园,22452,36500
中成大厦,26550,0
爱民里小区,54566,20000
榆树馆西里,53769,0
车公庄中里,52639,666
大成郡花雨园,41582,250000
电信小区,40786,0
K2清水湾,25944,86000
光大名筑,45073,40000
阳明广场,28821,27000
新华街三里,29047,0
蓝天苑,21449,340000
紫竹院小区,40637,3200
鲁谷74号院,32545,0
新都丽苑,29489,4600
城市出品,46077,19000
金泰先锋北区,37089,80000
长龙苑,14965,276923
新外大街6号院,60057,0
云趣园三区,22888,440000
兰德华庭,36181,110000
航天社区,67121,3200
长桥园公寓,19582,30000
尚西泊图,36649,44776
康颐园,19994,0
石榴园南里小区,29167,376000
滨河坊,21023,7250
京洲世家,19346,0
世纪金源国际公寓,44601,186800
西绒线,56120,0
高斓大厦,34721,7366
阳光南里,32560,10000
工体东路,45331,23000
茗筑,37166,0
月坛北街,59974,10000
紫金长安二期,63883,165400
芍药居5号院,41234,25000
潘家园南里,34124,0
幸福家园二期,0,0
万科蓝山,51318,0
格纳斯,41400,4301
华彩国际公寓,46605,0
城市经典,25499,19540
马连洼1号院,39222,156000
肿瘤医院宿舍,28293,0
怡佳家园,19572,0
安贞里三区,42098,60000
国风北京一期,39249,184600
朝通嘉园,19141,0
玉桥北里,19035,240000
三里河北街5号院,63953,6500
政馨园二区,28051,63000
盛鑫嘉园,31137,20000
大西洋新城E区,41335,12576
阜南小区,46590,0
银谷美泉家园,40379,40100
景馨园,29443,3000
苏州街33号公寓,36760,2000
名苑雅居,41450,5214
翠微东里,46620,0
中泽雅园,19190,540000
荣宁园,42033,0
美欣家园,31748,10000
东木樨园,29055,0
中关村E世界,46065,22000
杨庄22号院,20853,24400
紫成嘉园,36507,143500
绿茵花园,19273,1246000
本家润园三期,0,0
幸福时光,18932,50000
南木樨园,28278,25000
工商联大厦,29945,6240
融城,60272,7148
屯三里,72883,15000
百旺新城秋露园,39984,0
枫南世嘉,32249,40000
盛今大厦,31345,30000
旧宫北里,21622,1
春华屋,22082,178000
万年花城一期,36422,132743
新街口北大街59号,0,0
望馨商业中心,28274,7000
华天大厦,26664,0
园墅,25712,200000
一世情园,18189,34000
华杰大厦,38362,12400
洋桥71号院,28564,32000
金成建国5号,54156,13126
海棠公社,24913,180000
中海馥园,58689,33000
劲松八区,33964,30000
都城心屿,38879,15008
澳林春天五期,41150,44000
半步桥13号院,40827,107970
雍和家园一期,51858,30000
双槐里,35610,5000
中海凯旋,77620,26800
德茂佳苑,20891,34000
八角路小区,25177,94800
劲松三区,34974,4500
西便门西里,46331,2370
金台里,42235,10125
天秀花园安和园,42195,364000
魏公村小区,49083,60000
格兰晴天,20051,0
甜水园北里,34883,2100
雅园,37593,0
刘家窑东里,32414,75000
左家庄东里,33577,130000
清润家园,29720,0
方华苑,28980,0
亚运花园,29720,30000
芳星园一区,34131,0
亮马嘉园,34060,0
绿雅阁,38298,2547
南苑北里一区,22112,41214
富力十号,0,32200
团结湖北三条,39916,12500
万年花城回迁,27155,25000
大成郡滴露园,43527,0
刘家窑南里,32348,105000
康泰园,19766,536000
远大园一区,51535,35600
西成忆树,30620,16400
天宁寺东里,39209,12000
新外大街甲8号院,61833,14000
景泰西里西区,33312,45000
开阳里七区,36232,0
玺萌公馆,40682,64835
安华西里三区,42355,0
颐源居二期,50882,0
龙城花园W区,24682,270000
流星花园一区,31663,263000
东直门南大街,43537,0
车站南里,15676,130000
美树假日嘉园,24434,76000
沁园公寓,31879,5800
广厦鑫苑,17910,6000
黄南苑,27775,0
苹果园小区三区,25292,20500
崇文门东大街,44896,18900
丰和园,53453,700000
美然百度城,19796,32000
清欣园,20659,0
阳光广场,31467,26400
安德路47号院,44276,10500
农光南里,32462,60000
CBD总部公寓三期,33339,22675
华业玫瑰东方,48841,6182
厂洼西街6号院,56945,4240
首开知语城,39003,135800
雅宝里,42298,0
本家润园一期,57242,0
时代庐峰,34752,18800
双花园南里二区,39565,20000
碧森里,38613,10000
南华小区,28640,0
望京西园二区,32103,32000
芍药居2号院,40048,31241
模式口中里,23104,15000
科源小区,63188,150000
青云北区,47964,2158
天秀花园秋水园,55690,0
嘉铭桐城B区,42168,0
京汉铂寓,33733,0
百旺家苑浅水湾,42507,290000
大西洋新城G区,47180,0
育慧里一区,35588,0
双榆树北路,49762,40000
大宁山庄C区,21769,440000
美伦堡,51317,29107
洋桥西里,29131,0
朝阳捷座,32237,0
红杉国际公寓,53789,69218
官园公寓,44138,21000
悦MOMA,30191,64000
星岛假日,33970,76000
澳林春天三期,46387,57894
永善里,28146,0
百旺杏林湾一区,33053,430000
林校中里,17682,47650
茂林居,51383,12800
嘉和丽园,41959,10000
CBD国际高尔夫别墅,47875,1350000
美丽亚洲假日花园,27844,3000
通惠苑,19238,25000
跃城,28946,0
佳运园三期,27116,150000
竹园,33519,242400
天宁寺前街北里,40558,10000
涧桥泊屋,67402,32700
摩卡空间,23301,15900
中泽家园,18514,46122
石佛营东里小区,28256,17000
奥林匹克花园四期,31040,140000
金沟河3号院,35174,0
胜古中路1号院,34305,0
望花路西里,34012,86000
南三环东路,29775,30000
和平西街,40450,31250
团结湖北五条,39493,0
金都心语,0,0
鹿海苑三区,18313,1
西环景苑,38387,22000
凯景铭座,47902,0
望塔园,43071,65800
佳汇中心,35482,0
三里河东路,57838,23800
马道口,38551,0
MOMA万万树,0,250000
柏林在线,12717,80000
北京太阳城老年公寓,18701,42000
香山清琴,60112,0
铂晶豪庭,52176,0
山水文园二期,52411,89000
安化北里,40706,32000
下坡屯家园一区,10537,0
延静东里,36619,11000
红庙北里,42299,5210
万通新世界中心,22517,0
正东国际大厦,31822,0
常惠路2号,28957,0
顺源里,40857,0
花涧溪,19044,0
赛迪大厦,41356,2000
燕莎后,38768,37000
文成杰座,45619,19800
天天朝阳,31207,66390
南三环中路71号院,30895,0
首座御苑,16195,0
首都机场南路西里,21889,0
丽园A区,22060,80000
自然美,28529,13000
太阳国际公馆,44264,20000
润景家园,34554,0
安定路,43366,0
北礼士路62号院,44984,0
鲁谷村,30116,0
糖人街,38110,18000
东湖湾三期,47164,0
石佛营东里105号院,32358,7500
漪龙台,44318,7126
阳光新干线,39042,26000
海格国际,34479,3992
金色漫香林三期,27947,0
凌云居,37639,0
翠林三里,28614,0
瑞都国际写字楼,22001,100000
三里河二区A区,66756,21000
长安新城二区,31631,473000
北营房西里,55185,0
贵园南里丙区,23545,125000
华龙苑北里,25321,250000
顶秀欣园东苑,28272,26100
首府官邸,54715,91937
幸福家园一期,0,0
中海城北区,37847,0
观山园,63462,180000
扣钟北里,46417,10000
金泉时代,41159,105000
天通苑本一区,19877,480000
双桥北内小区,21507,0
鑫苑小区,20640,0
政洋家园,29947,4400
八里庄南里,32142,236000
建欣苑六里,31077,530000
左家庄南里,34432,0
复地西绒线26号,86479,12750
华展国际公寓,28067,15000
蓝海苑,23787,36000
东恒时代二期甲1号院,44566,100000
自由度,33675,4768
清逸西园,21258,47620
迈豪时代,41972,25000
龙锦苑五区,23487,0
玉海园五里,33694,20000
芳群园三区,35468,0
五建小区,27994,10000
黄村东里,18292,600000
通惠小区,20058,8000
玉渊潭南路9号院,90130,20000
燕尚园,37095,60000
畅清园,37814,0
融科橄榄城二期,47158,145000
紫东苑,33805,0
武圣东里,32961,0
蝶翠华庭,39331,0
乔建里,41050,7860
塔院晴冬园,45383,0
魏公村8号院,47055,0
柳岸方园,20904,65000
国展新座,40837,7900
正邦嘉园一期,29899,28000
雅世合金公寓,50390,22000
南顶村,29989,400000
福顺里,28062,56000
矩阵三期,28902,160000
蓝色家族,34608,10000
安贞西里四区,43571,0
东环居苑,37848,0
汽修一厂宿舍,35934,15000
奥林匹克花园三期,30211,100000
安德路,50040,0
上地东里五区,46819,100000
上地东里一区,52391,0
西便门内大街79号院,40575,18000
新都市计划,36387,15000
领秀新硅谷C区,38590,340000
团结湖北四条,40259,0
凯德品元,53759,8800
同仁园,29918,28000
动物园宿舍,47225,15000
西府兰庭,42214,50000
芳园里,31002,95000
中鑫嘉园一期,44030,6112
安外西河沿,46701,0
万国城一期,54978,120000
西上园三区,20434,630000
花市枣苑二期,46681,82000
嘉华大厦,38807,0
晶城秀府,41199,0
城建小区,45845,0
首都机场南路东里,20241,0
德林园,25435,49000
南庭新苑北区,24501,0
宣武门西大街,46956,160000
首开常青藤二期,32908,376000
首开国风美唐,24803,0
嘉豪国际中心,27695,0
天月园,44215,0
塞纳维拉,49262,80040
富宏馨居,48811,0
金泰先锋南区,34137,0
德胜门西大街74号,52701,5000
双城公寓,27060,10000
安园,36322,47000
珠江御景,18469,230000
赵公口小区,29738,0
海悦名门,50806,1899
新华联培训中心家属楼,19984,2000
豪柏大厦,43013,0
华阳公寓,33536,49480
东土城路1号院,43596,0
新外大街15号院,48744,0
汤HOUSE,18307,163000
白各庄新村,11590,0
顺驰林溪一期,0,0
京润水上花园别墅,44695,0
新明嘉园,60810,0
泛海国际7D,61290,113000
鲁艺上河村三区,63460,261000
翠林二里,28510,0
东居时代,12081,0
宏源公寓,30432,16700
宏福园,20098,384615
学知轩,31211,28900
紫金长安三期,61827,0
西王庄小区,53173,16000
大西洋新城F区,46723,270000
东直门内北小街,47354,0
嘉盛中心,0,0
芳泽园,30167,8300
古韵新居,18893,35600
亚奥人家,37302,5000
看丹苑,27533,0
万寿路西街11号院,52944,0
祥和苑,37023,2000
碧水园,39939,12045
鑫兆雅园南区,35304,60900
茂华景公馆,49130,180000
昌运宫,42432,26000
豆瓣胡同,63050,0
汇丰家园,29477,0
北大街南里,30689,70000
香河园北里,38721,0
冠城南园,48340,330000
玉海园一里,34147,4080000
夏季星空,39663,18000
毛纺住宅北小区,33398,0
新源西里东街,41095,19047
东直门内大街,51608,0
慧忠北里第三社区,33262,500000
水木兰亭,25551,88300
华业国际公寓,37243,71314
和风四季,21512,0
新新天第,32824,16600
碣石坪,31805,0
劲松二区,34118,0
金源时代商务中心,35798,0
云景西里南区,16865,70000
万象新天罗兰大道,29556,1000
金都苑,33510,0
龙锦苑东四区,20933,150000
群芳园,18204,16000
三里河二区,60643,0
红玺台,74406,0
蓝天园,24821,0
盛和家园,34100,10357
华阳家园,40696,15000
阜光里小区,46823,0
葛布店东里,19545,21000
惠新西街,40205,0
右安门内西街甲10号院,35708,0
文慧园北路甲6号院,53083,0
明春西园,17522,0
天博中心,0,0
大拐棒胡同,70676,2600
劲松七区,33888,0
芍药居甲2号院,42260,30000
嘉禾园,34778,15000
青云南区,45788,0
金隅润景阁,32710,0
塔院消夏东里,44807,0
金蝉里,27654,2500
武圣西里,32577,0
建功南里,37961,0
怡景园,43684,140000
芳清园,38534,72730
裕隆园,26025,0
未来66,33994,0
未来上层,37379,20000
卧龙公寓,16526,66000
红星北里,20882,100000
信和嘉园,46427,90000
东领鉴筑,26092,0
南湖渠西里,33710,78000
至善家园,14919,0
天泰北双苑,22462,54375
翠屏北里东区,21878,150000
二里庄北里,42398,0
黄亭子小区,44896,0
逸秀名园,21040,0
都市心海岸,33484,0
马连道中里一区,37374,14000
尚品公寓,37289,0
嘉铭桐城D区,48190,0
光辉里小区,47335,23000
天赐良园一期,21269,100000
和义东里五区,24136,0
芳洲花园,18921,0
富丰园小区,26008,0
朝阳嘉园,27292,60000
南三环中路15号院,32420,0
中关村SOHO,0,0
霞光里30号院,36023,26800
韩庄子二里,29063,5000
安德馨居,54604,0
南湖中园一区,34540,0
安外大街,39323,1000
蓬莱公寓西区,16012,23530
天娇园,45540,16411
大成郡驭风园,46451,250000
首开东都汇,32006,0
南礼士路三条北里,59357,3270
景馨家园,18017,0
枫蓝国际写字楼,51926,40200
迎喜家园,18437,0
文林大厦,39861,0
永利小区,9980,47000
西革新里110号院,29165,2158
华龙美钰,43578,0
美丽香舍,13006,360000
豪柏国际公寓,43522,26390
信建里小区,44421,0
望泉家园,16627,5000
春季星空,39571,29000
石佛营东里128号院,30354,0
马连道中里三区,38974,0
黄村中里,21684,0
金隅佳业,32666,85000
青塔西里6号院,28937,6000
上林溪,32880,120000
领秀新硅谷B区,40289,340000
天泰苑新村,24719,5000
嘉诚花园二期,26811,0
中景理想家,32856,11787
华声国际大厦,35058,3740
三里屯北,46100,0
万城华府龙园,64909,0
鹿鸣苑,23332,52500
可可家园,20615,45900
中海瓦尔登湖,0,120000
旺座中心,40353,11800
龙辉大厦,23397,15000
永翌公馆,40437,10000
中关村科技发展大厦,30242,7000
国际港,34811,12000
大钟寺国际广场,0,140000
中盛大厦,31612,0
益丰园,23516,13000
城市广场B座,18198,16428
天籁轩,19766,0
双兴小区,30735,0
阜成门外北街,46734,0
雅安国际公寓,54365,10000
丽景馨居,30468,5000
亚奥阳光,47029,25000
交科院,44771,14000
新兴年代,40819,21602
大东公社,9515,364693
成铭大厦,37837,0
天赐良园西三期,20973,100000
建清园,35119,0
卡尔公寓,24959,46000
中央财经大学家属楼,34291,13500
永达逸家,34931,0
馨莲茗园,40121,7700
香榭舍,27198,23636
鑫兆雅园北区,39016,33000
康庄路50号院,17130,0
新华联丽港,30315,0
未来花园,40238,0
怡馨园,34993,8000
东土城路7号院,41953,0
团结湖路,38468,3250
宏大南园,21641,35273
中关村南大街40号,52047,0
六里屯北里,36870,1105
新外大街28号院,48644,60000
豪威家园,41602,0
京艺天朗,19474,0
嘉铭桐城F区,42510,0
春秀路,48757,23220
玉兰园,48188,0
恒富中街6号院,26124,0
芳群公寓,29043,20000
和义东里四区,24785,0
富力桃园B区,31232,160000
空间物理所小区,67120,0
世桥国贸,47701,20000
豪景佳苑,39867,10000
东大桥东里,46362,0
隆盛园,11340,105386
羊肉胡同120号院,60897,59000
六铺炕一区,58722,0
阜北小区,46989,0
长安家园,25874,0
景熙国际,30413,1200
双紫小区,44819,0
鼎恒中心,26054,5000
危改小区,0,0
丽水莲花1号院,48130,156000
玉芳园,31616,3000
西革新里108号院,30731,7027
水碓子西里,40314,0
金顶街四区,25768,0
科学园南里六区,41769,0
培新街乙5号院,50593,8300
富锦嘉园一区,30362,0
梧桐人家,29603,0
交大东路31号院,46803,60000
远洋天地一期,39879,0
增光佳苑,45847,15957
西八间北里,33437,0
世纪科贸大厦,33126,9473
康静里,22264,40000
久筑物业,28578,7860
博雅德园,34311,0
绣江南,19209,170000
开阳里一区,35782,0
惠新北里,41111,0
梨园小镇,19394,0
定福景园,26580,1584
京华苑,30973,7050
泛海国际6D,57449,185000
小关东里8号院,40769,10000
朝阳门南大街,43242,0
右安门内西街甲2号院,40168,86000
韩庄子西里,28342,5000
宏大中园,22241,35273
天元小区,22703,0
景和园,34725,0
恒润中心,0,3680
太极小区,44426,0
海子角南里,15394,695134
清华园,60329,30000
清华东路27号院,43262,10140
劲松五区,36137,0
东大街西里,31861,0
贡院六号,72161,9600
金蝉北里,27287,0
朝阳首府,61305,0
小市口胡同3号院,50836,0
模式口北里,23573,0
建西苑中里,31271,0
西三环北路86号院,51652,0
华冠丽景,72075,52000
铁路宿舍,21103,28750
京棉新城三厂,29044,0
金沟河5号院,32266,0
东润枫景一期,34204,304400
乔庄西区,14973,0
私摩空间,46408,10000
华远北街,58500,860
国家气象局,55137,212929
京师园,49659,0
金顶街五区,26190,100000
天秀花园古月园,45737,67200
天秀花园澄秀园,40148,42000
海棠湾三期,26612,0
搜宝商务中心,35692,72000
北沙滩6号院,39782,0
芍药居9号院,37210,10000
柳岸景园,18155,0
博望园,51030,15000
十里堡东里,30975,0
红星楼,21138,47900
西便门东里,46774,4310
望京路3号院,34035,0
安苑东里一区,39646,10000
葵花社,23410,25706
天露园二区,20714,0
芍药居,38885,30000
汇鸿家园,24505,69800
西坝河南里,36936,0
鼓楼外大街,41912,3800
东景苑,31647,0
万科东第,52767,14000
潇雅居,20651,0
本家润园二期,0,0
上地东里二区,51300,400000
来北家园,0,0
广宁村,22065,4500
志新东路甲8号,43653,0
丽水湾畔家园,39742,25500
樱桃二条8号院,42258,40000
融域嘉园,51816,76500
科技大学,48965,0
前半壁街,49306,0
东馨园,31977,0
恒富花园1号院,28252,156000
大乘巷,50801,0
北大地二里,29872,13000
德胜佳苑,61280,0
锦官苑,71302,46767
古城西路,25773,10365
景欣园,21043,10000
品阁公寓,47757,5800
翠微路26号院,47846,0
天慧园,23860,15000
文慧园一号公寓,49961,0
中和家园,35752,0
德外大街乙12号院,49152,0
华普花园,43074,33333
西坝河北里202号院,42481,13000
盈都大厦,41423,0
六铺炕三区,59271,0
嘉莲苑,36107,15000
新街口北大街57号,0,100
玉景公寓,25598,0
广渠门外大街6号院,35626,0
紫芳园三区,42435,370000
月坛北小街1号院,60296,0
世华泊郡,34502,0
新华街六里,27729,0
怡乐北街,20400,0
红莲晴园,36673,50000
志新西路七号院,45237,3000
百旺新城冬晴园,37301,0
群芳三园,14615,50000
领秀新硅谷D区,39833,340000
三里屯南路,42158,34600
都市芳园锦湖园,20544,0
官书院,55573,13000
君堂好园,21568,3000
非常生活,40496,35600
新文化街小区,65758,0
北窑地,29430,2000
华芳嘉园,32469,11363
燕翔西里,21118,0
环卫家园,29218,17500
恋日国际,41749,4385
顺驰林溪二期,0,170000
丛林庄别墅,29081,100000
大溪地,30794,200000
水青庭,0,67300
天和大厦,0,0
久敬佳园三区,26519,123400
境界,30643,105000
天泰新景,14576,100000
爱这城三期,41415,190000
燕华苑,38396,11000
疃里新村,12421,750000
交大东路15号院,45043,500
长安花园,34330,0
方圆大厦,46987,15800
和乔丽晶一期,35254,10000
长安兴融中心,69669,23310
竹杆胡同,48808,0
北河沿大街,57060,0
上地南路6号院,35739,0
古城南里,28409,15620
车站西街15号院,35022,110000
禾风相府,65613,24000
雍和家园二期,57939,30000
仓上家园,18689,0
世豪花园,22322,42117
绿谷雅园,27401,44731
大件厂宿舍,44400,20000
北京齿轮厂,22758,0
幸福路6号院,36539,0
砂轮厂宿舍,31427,8658
康桥水郡,68316,0
雅特住区,32144,33831
山水文园一期,53679,89000
察慈小区,41166,0
玉林东里一区,30062,0
和平里三区,49243,0
主语国际中心,0,35000
三源里南小街,36615,0
金台北街,37566,0
海清园,28817,5818
恩济庄82号院,38543,0
双花园西里,36346,13000
怡然家园5号院,27950,140000
城华园,35439,3000
大井胡同,48894,0
三秀涵雅,48765,0
右外大街4号院,34021,6397
方舟苑三期,36716,35000
芳星园二区,33000,25000
海丰园,36226,260000
东润枫景二期,35379,0
尚家楼48号院,39692,0
康庄中巷4号院,17465,0
晨光小区,30352,50000
乐成公馆,55027,140000
前门东大街,48626,0
上地西里雅芳园,38057,300000
新源里东,36495,0
绿景馨园,45622,73000
天溪园,44990,0
月坛西街乙2号院,58297,0
奈伦熙府,31083,30000
丰开苑,32604,0
荟康苑,23963,0
公安局宿舍,36849,0
团结湖中路北一条,38493,750
牡丹园北里,44424,0
惠新西街33号院,40382,0
玉泉新城,37217,617800
杰座大厦,47825,4849
华辉苑,30865,24000
葛布店北里,21841,20000
航南小区,41805,20000
胜古北里,41559,0
广顺园,35717,14329
邮局宿舍,37495,5000
秋盛居,21962,178000
禄长街头条19号院,44062,0
远雄大观,49170,4300
建西苑北里,31993,0
华府景园,48545,11000
东花市北里西区,41547,2500000
风格雅园,36947,0
立恒名苑,30373,16000
北河沿,60526,3300
新海南里,16266,0
上地国际创业园,25195,0
汇园公寓,35524,0
西便门外大街西里,54985,4310
静淑苑,45961,0
民旺园十九号院,46534,0
紫金长安一期,63106,165400
软件园小区,63361,0
青年湖北里,44687,0
宜兰园,22123,30000
南极星,28073,102447
前门西大街,50561,15000
果园小区,30080,0
大西洋新城C区,39035,0
炫彩嘉轩,37139,4521
风荷曲苑,44434,99000
静源居,46916,0
航空胡同40号院,48764,0
学院路14号院,40445,4800
青塔南里,26845,0
华严北里9号院,40076,0
福海小区,32862,29700
领秀新硅谷A区,37741,340000
新风北街,59338,1500
庄维多摩市二期,32294,0
富尔大厦,0,5665
美丽愿景,32016,6000
和平里二区,48912,0
铁西小区,39574,4210
万泉庄1号院,49591,0
八里庄西里,31192,100000
团结湖中路南一条,40789,0
德国印象,0,1500000
垡头北里,28729,5000
万和世家,59370,40000
枫竹苑二区,35659,58000
丽泽景园,0,0
恩济庄46号院,37995,0
幸福北里,39922,43200
旺角铭座,33048,8039
安华里二区,41995,0
茂华景公院,43515,180000
琳琅庄园,25314,20491
朝阳新城三区,21698,0
红莲南里,35153,100000
酒仙桥十街坊,28971,0
奥东18,48596,0
物资学院家属院,21530,25000
万寿路12号院,45147,0
陶然湖景,52892,13000
胡桃园,29258,11000
鑫融皓月,24945,11600
右安门内大街,37054,0
广益大厦,40139,17000
新外大街21号院,47453,1000
万寿路西街9号,48544,0
青年沟23号院,44519,10000
祥瑞苑,28870,24000
西山汇,35659,0
百旺新城春晖园,38668,0
乔庄北街279号院,18410,75000
新华街五里,27990,0
怡兴园,23633,693000
金泰城迷你,38685,0
十里堡北区,29905,51282
锦顺佳园,34760,0
百旺杏林湾二区,32497,394000
马公庄,29804,0
外文局宿舍,49790,6010
白纸坊西街,38271,0
铁路巷,48941,0
金雅园,42665,107400
中兴家园,47608,5707
磨房南里,26448,384000
潞河中学北街26号院,19287,0
新源南路,35984,0
曙光花园底商,21068,0
莲竹花园,19581,16000
通用时代国际公寓,60716,38322
蓝山国际公寓,18929,14100
富力摩根中心,33937,8000
呼家楼北街,40968,136363
东土城路13号院,40858,0
樱花园六区,16755,0
北京苏活二区,25078,0
朝阳门北小街,64046,0
永强小区,0,5000
安苑东里三区,44257,10000
国润商务大厦,24806,11734
富成花园,70165,330000
澳林春天四期,53986,44000
靠山居艺墅北区,19294,135040
广渠门外大街,36673,10000
东亚中轴国际,0,0
新材料创业大厦,19923,32715
吉祥园,25489,0
领秀硅谷C区,43244,30000
主场,40749,20400
丽晶苑,47272,0
银泰中心,69527,0
马南里,25478,0
金茂府一期,0,0
和乔丽晶二期,38966,10000
鑫顺苑,9367,4000
西奥中心,26423,20690
富锦嘉园二区,26921,0
龙禧苑五区,23637,0
西山美墅馆公建,38561,400000
靠山居艺墅南区,0,135040
南小园,19332,4000
丰益花园东区,30845,300000
金隅山墅,49632,0
义和庄北里,16603,213000
广渠门内大街,37597,20000
北无宿舍,42168,0
城市芳庭,31616,0
理想大厦,35878,30000
塔院胡同12号院,48903,0
韦伯时代中心,37477,60000
东三环南路,36139,1500
宋庄路甲12号院,29516,26000
红联村,45209,0
北洼路32号院,39403,1000
朝阳雅筑,32678,30300
彩虹城一区,32448,238000
竹溪园,51784,110000
土儿胡同,60769,4000
名流花园竹苑,15646,0
东润枫景三期,35960,304400
阳光四季,26501,8000
京品小区,34244,10000
新华街八里,29855,5000
定福庄北里2号院,28267,0
紫芳园二区香园,47639,0
恩济庄缘,37438,1000
新风街,61125,0
小街之春,17231,0
温馨家园,61842,16400
北郊农场宿舍,24524,8000
尚座大厦,48188,1880
金海国际北区,32996,140000
方南家园一期,27757,0
东风家园,29576,13311
黄寺大街28号院,47668,3550
三里河北街3号院,62814,1000
合木山庄,27882,0
赵堂子胡同,51055,0
开阳里二区,39222,0
贵园南里乙区,21277,45000
珠江帝景伯爵山,46423,310000
程庄路3号院,25593,12000
西革新里112号院,29887,0
复兴路30号院,45144,0
建材城西二里,28213,114285
天宁寺前街南里,39445,10000
翠微路平台村,42587,0
百旺家苑美林泉,42559,290000
清水园一期,27733,70000
西三环北路105号院,55434,10000
龙锦苑东三区,21409,0
恩济花园,43077,105000
阜成门外大街,53136,0
和平街十五区2号院,38974,0
阜成门北大街,48557,0
林大北路9号院,39509,0
燕景佳园,20773,11000
文成建筑,35227,40231
明日嘉园,35472,100000
星岛嘉园,26795,15000
潞潮佳苑,18886,0
玉带河西街,21342,1500
水恋晶城,21435,0
华悦国际公寓,50203,21200
春泽北院,17015,2000
西单宿舍,44860,0
知春路56号院,48794,0
育慧街2号院,42028,15000
特区808,30710,0
国仕汇,0,0
建茗苑,31336,0
康宁居,38617,31200
建西苑南里,30125,8500
高梁桥斜街乙40号院,46130,0
韩庄子小区,28441,0
妇联小区,23405,0
万明园,56596,0
龙城花园S区,27417,370000
大雄公寓,17129,1
卫生部小区,48826,0
邮科社区,49423,0
开阳里四区,36885,0
上地东里七区,46079,290000
藤花紫院,55260,8088
大慧寺21号院,48432,2000
垂杨柳北里,35569,1300
远大园二区,48916,6716
裕瑞轩,36663,6048
蒲黄榆二里,31787,65000
玉阜嘉园,35174,37000
北京尊府,79965,0
玉桃园一区,55575,100
南苑北里二区,20996,41214
槐柏树街南里,44389,0
松榆里,30196,320000
苗圃东里,29584,0
安慧里五区,38578,0
木樨地北里,51318,70000
轮胎厂宿舍,30316,0
远洋新悦,24970,71000
湖景苑,49260,5000
角门13号院,24827,50000
风雅园一区,22069,450000
贵园北里甲区,21621,60000
韩庄子四里,24180,5000
南苑北里四区,21525,41214
志新西路一号院,46097,0
黄寺大街2号院,45818,0
学院南路72号院,48325,0
康乐里小区,61901,0
皓月苑,20064,0
中纺里,46002,0
金蝉北里21号院,26556,0
北蜂窝路5号院,54610,18000
韩庄子东里,28083,0
风景线,31957,12000
御墅临枫锦园一区,46920,200000
月坛北小街,55335,0
团结大院,45102,20000
中国房子,36931,43770
崇文门西大街,47630,0
雪梨澳乡E区,34466,0
和平里一区,49481,0
景泰嘉园,34456,4200
西上园二区,21175,630000
车站西街9号院,37363,0
金海街36号院,17717,0
玉桥西里70号院,17907,0
团结湖北口,40257,0
小黄庄前街13号院,38419,0
国英园,60338,0
杨庄15号院,20429,0
广安门外大街,37454,0
石园南区18号院,15915,134800
富贵园二区,41838,16200
嘉铭桐城E区,43258,0
亮马名居,50586,14140
如意园,23933,50000
丽都水岸B5区,40759,72000
达富雅园,20185,25200
大红门东门里,29311,80000
六铺炕,46613,2333
世华水岸F区,34821,0
地坛北里,49239,0
风格景园,33417,1000
双锦园,27989,6550
志强园,43854,0
中体奥林匹克花园三期,22552,140000
